id_mun,municipio_nome,id_gb,id_gbmar,gb_sigla,gb_nome,comando_sigla,comando_nome,endereco,numero,complemento,bairro,municipio,zona,cep,email,telefone_1,telefone_2
3528007,Macatuba,12,,12º GB,12º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Rua General Marcondes Salgado,232,,Centro,Bauru,,17010-040,12gb@polmil.sp.gov.br,(14) 3222-5553,(14) 3222-7711
3528106,Macaubal,13,,13º GB,13º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida dos Estudantes,1946,,Boa Vista,São José do Rio Preto,,15025-310,13gb@polmil.sp.gov.br,(17) 3222-2600,
3528205,Macedônia,13,,13º GB,13º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida dos Estudantes,1946,,Boa Vista,São José do Rio Preto,,15025-310,13gb@polmil.sp.gov.br,(17) 3222-2600,
3528304,Magda,13,,13º GB,13º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida dos Estudantes,1946,,Boa Vista,São José do Rio Preto,,15025-310,13gb@polmil.sp.gov.br,(17) 3222-2600,
3528403,Mairinque,15,,15º GB,15º Grupamento de Bombeiros,CBI-1,Comando de Bombeiros do Interior - Campinas,Avenida Dom Aguirre,2233,,Jardim Santa Rosália,Sorocaba,,18081-029,15gb@polmil.sp.gov.br,(15) 2101-0193,(15) 2201-0200
3528502,Mairiporã,5,,5º GB,5º Grupamento de Bombeiros,CBM,Comando de Bombeiros Metropolitano,Avenida Mariana Ubaldina do Espírito Santo,731,,Bom Clima,Guarulhos,,07197-000,5gb@polmil.sp.gov.br,(11) 2468-2286,(11) 2468-1874
3528601,Manduri,12,,12º GB,12º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Rua General Marcondes Salgado,232,,Centro,Bauru,,17010-040,12gb@polmil.sp.gov.br,(14) 3222-5553,(14) 3222-7711
3528700,Marabá Paulista,14,,14º GB,14º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida Joaquim Constantino,351,,Vila Formosa,Presidente Prudente,,19053-300,14gbb3op@polmil.sp.gov.br,(18) 3223-2002,
3528809,Maracaí,10,,10º GB,10º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida Nelson Spielman,1219,,Centro,Marília,,17509-002,10gbcmt@polmil.sp.gov.br,(14) 3424-9944,(14) 3413-9255
3528858,Marapoama,13,,13º GB,13º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida dos Estudantes,1946,,Boa Vista,São José do Rio Preto,,15025-310,13gb@polmil.sp.gov.br,(17) 3222-2600,
3528908,Mariápolis,14,,14º GB,14º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida Joaquim Constantino,351,,Vila Formosa,Presidente Prudente,,19053-300,14gbb3op@polmil.sp.gov.br,(18) 3223-2002,
3529005,Marília,10,,10º GB,10º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida Nelson Spielman,1219,,Centro,Marília,,17509-002,10gbcmt@polmil.sp.gov.br,(14) 3424-9944,(14) 3413-9255
3529104,Marinópolis,13,,13º GB,13º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida dos Estudantes,1946,,Boa Vista,São José do Rio Preto,,15025-310,13gb@polmil.sp.gov.br,(17) 3222-2600,
3529203,Martinópolis,14,,14º GB,14º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida Joaquim Constantino,351,,Vila Formosa,Presidente Prudente,,19053-300,14gbb3op@polmil.sp.gov.br,(18) 3223-2002,
3529302,Matão,9,,9º GB,9º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida Cavalheiro Paschoal Innechi,1538,,Jardim Independência,Ribeirão Preto,,14076-010,9gb@polmil.sp.gov.br,(16) 3615-4476,(16) 3615-2600
3529401,Mauá,8,,8º GB,8º Grupamento de Bombeiros,CBM,Comando de Bombeiros Metropolitano,Avenida Prestes Maia,1111,,Campestre,Santo André,,09071-000,8gb@polmil.sp.gov.br,(11) 4993-5500,
3529500,Mendonça,13,,13º GB,13º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida dos Estudantes,1946,,Boa Vista,São José do Rio Preto,,15025-310,13gb@polmil.sp.gov.br,(17) 3222-2600,
3529609,Meridiano,13,,13º GB,13º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida dos Estudantes,1946,,Boa Vista,São José do Rio Preto,,15025-310,13gb@polmil.sp.gov.br,(17) 3222-2600,
3529658,Mesópolis,13,,13º GB,13º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida dos Estudantes,1946,,Boa Vista,São José do Rio Preto,,15025-310,13gb@polmil.sp.gov.br,(17) 3222-2600,
3529708,Miguelópolis,9,,9º GB,9º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida Cavalheiro Paschoal Innechi,1538,,Jardim Independência,Ribeirão Preto,,14076-010,9gb@polmil.sp.gov.br,(16) 3615-4476,(16) 3615-2600
3529807,Mineiros do Tietê,12,,12º GB,12º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Rua General Marcondes Salgado,232,,Centro,Bauru,,17010-040,12gb@polmil.sp.gov.br,(14) 3222-5553,(14) 3222-7711
3530003,Mira Estrela,13,,13º GB,13º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida dos Estudantes,1946,,Boa Vista,São José do Rio Preto,,15025-310,13gb@polmil.sp.gov.br,(17) 3222-2600,
3529906,Miracatu,6,,6º GB,6º Grupamento de Bombeiros,CBI-3,Comando de Bombeiros do Interior - Guarujá,Avenida Conselheiro Nébias,184,,Vila Nova,Santos,,11015-000,6gb@polmil.sp.gov.br,(13) 3235-1413,
3530102,Mirandópolis,20,,20º GB,20º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Rua Tenente Alcides Teodoro Santos,193,,Santana,Araçatuba,,16055-250,20gb@polmil.sp.gov.br,(18) 3623-3355,
3530201,Mirante do Paranapanema,14,,14º GB,14º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida Joaquim Constantino,351,,Vila Formosa,Presidente Prudente,,19053-300,14gbb3op@polmil.sp.gov.br,(18) 3223-2002,
3530300,Mirassol,13,,13º GB,13º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida dos Estudantes,1946,,Boa Vista,São José do Rio Preto,,15025-310,13gb@polmil.sp.gov.br,(17) 3222-2600,
3530409,Mirassolândia,13,,13º GB,13º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida dos Estudantes,1946,,Boa Vista,São José do Rio Preto,,15025-310,13gb@polmil.sp.gov.br,(17) 3222-2600,
3530508,Mococa,16,,16º GB,16º Grupamento de Bombeiros,CBI-1,Comando de Bombeiros do Interior - Campinas,Avenida Américo Vespúcio,300,,Algodoal,Piracicaba,,13405-390,16gb@polmil.sp.gov.br,(19) 3421-3034,
3530706,Mogi Guaçu,7,,7º GB,7º Grupamento de Bombeiros,CBI-1,Comando de Bombeiros do Interior - Campinas,Rua José Paulino,792,,Centro,Campinas,,13013-001,7gb@polmil.sp.gov.br,(19) 3739-3004,
3530607,Moji das Cruzes,17,,17º GB,17º Grupamento de Bombeiros,CBM,Comando de Bombeiros Metropolitano,,0,,,,,,17gb@polmil.sp.gov.br,,
3530805,Moji-Mirim,7,,7º GB,7º Grupamento de Bombeiros,CBI-1,Comando de Bombeiros do Interior - Campinas,Rua José Paulino,792,,Centro,Campinas,,13013-001,7gb@polmil.sp.gov.br,(19) 3739-3004,
3530904,Mombuca,16,,16º GB,16º Grupamento de Bombeiros,CBI-1,Comando de Bombeiros do Interior - Campinas,Avenida Américo Vespúcio,300,,Algodoal,Piracicaba,,13405-390,16gb@polmil.sp.gov.br,(19) 3421-3034,
3531001,Monções,13,,13º GB,13º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida dos Estudantes,1946,,Boa Vista,São José do Rio Preto,,15025-310,13gb@polmil.sp.gov.br,(17) 3222-2600,
3531100,Mongaguá,6,99.0,6º GB,6º Grupamento de Bombeiros,CBI-3,Comando de Bombeiros do Interior - Guarujá,Avenida Conselheiro Nébias,184,,Vila Nova,Santos,,11015-000,6gb@polmil.sp.gov.br,(13) 3235-1413,
3531209,Monte Alegre do Sul,19,,19º GB,19º Grupamento de Bombeiros,CBI-1,Comando de Bombeiros do Interior - Campinas,Rua Professor João Batista Curado,120,,Anhangabaú,Jundiaí,,13209-020,19gb@polmil.sp.gov.br,(11) 4521-2666,(11) 4521-2812
3531308,Monte Alto,9,,9º GB,9º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida Cavalheiro Paschoal Innechi,1538,,Jardim Independência,Ribeirão Preto,,14076-010,9gb@polmil.sp.gov.br,(16) 3615-4476,(16) 3615-2600
3531407,Monte Aprazível,13,,13º GB,13º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida dos Estudantes,1946,,Boa Vista,São José do Rio Preto,,15025-310,13gb@polmil.sp.gov.br,(17) 3222-2600,
3531506,Monte Azul Paulista,9,,9º GB,9º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida Cavalheiro Paschoal Innechi,1538,,Jardim Independência,Ribeirão Preto,,14076-010,9gb@polmil.sp.gov.br,(16) 3615-4476,(16) 3615-2600
3531605,Monte Castelo,14,,14º GB,14º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida Joaquim Constantino,351,,Vila Formosa,Presidente Prudente,,19053-300,14gbb3op@polmil.sp.gov.br,(18) 3223-2002,
3531803,Monte Mor,7,,7º GB,7º Grupamento de Bombeiros,CBI-1,Comando de Bombeiros do Interior - Campinas,Rua José Paulino,792,,Centro,Campinas,,13013-001,7gb@polmil.sp.gov.br,(19) 3739-3004,
3531704,Monteiro Lobato,11,,11º GB,11º Grupamento de Bombeiros,CBI-3,Comando de Bombeiros do Interior - Guarujá,Rua Professor Felicio Savastano,350,,Vila Industrial,São José dos Campos,,12220-270,11gbcomsoc@polmil.sp.gov.br,(12) 3912-5590,
3531902,Morro Agudo,9,,9º GB,9º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida Cavalheiro Paschoal Innechi,1538,,Jardim Independência,Ribeirão Preto,,14076-010,9gb@polmil.sp.gov.br,(16) 3615-4476,(16) 3615-2600
3532009,Morungaba,19,,19º GB,19º Grupamento de Bombeiros,CBI-1,Comando de Bombeiros do Interior - Campinas,Rua Professor João Batista Curado,120,,Anhangabaú,Jundiaí,,13209-020,19gb@polmil.sp.gov.br,(11) 4521-2666,(11) 4521-2812
3532058,Motuca,9,,9º GB,9º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida Cavalheiro Paschoal Innechi,1538,,Jardim Independência,Ribeirão Preto,,14076-010,9gb@polmil.sp.gov.br,(16) 3615-4476,(16) 3615-2600
3532108,Murutinga do Sul,20,,20º GB,20º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Rua Tenente Alcides Teodoro Santos,193,,Santana,Araçatuba,,16055-250,20gb@polmil.sp.gov.br,(18) 3623-3355,
3532157,Nantes,14,,14º GB,14º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida Joaquim Constantino,351,,Vila Formosa,Presidente Prudente,,19053-300,14gbb3op@polmil.sp.gov.br,(18) 3223-2002,
3532207,Narandiba,14,,14º GB,14º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida Joaquim Constantino,351,,Vila Formosa,Presidente Prudente,,19053-300,14gbb3op@polmil.sp.gov.br,(18) 3223-2002,
3532306,Natividade da Serra,11,,11º GB,11º Grupamento de Bombeiros,CBI-3,Comando de Bombeiros do Interior - Guarujá,Rua Professor Felicio Savastano,350,,Vila Industrial,São José dos Campos,,12220-270,11gbcomsoc@polmil.sp.gov.br,(12) 3912-5590,
3532405,Nazaré Paulista,19,,19º GB,19º Grupamento de Bombeiros,CBI-1,Comando de Bombeiros do Interior - Campinas,Rua Professor João Batista Curado,120,,Anhangabaú,Jundiaí,,13209-020,19gb@polmil.sp.gov.br,(11) 4521-2666,(11) 4521-2812
3532504,Neves Paulista,13,,13º GB,13º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida dos Estudantes,1946,,Boa Vista,São José do Rio Preto,,15025-310,13gb@polmil.sp.gov.br,(17) 3222-2600,
3532603,Nhandeara,13,,13º GB,13º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida dos Estudantes,1946,,Boa Vista,São José do Rio Preto,,15025-310,13gb@polmil.sp.gov.br,(17) 3222-2600,
3532702,Nipoã,13,,13º GB,13º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida dos Estudantes,1946,,Boa Vista,São José do Rio Preto,,15025-310,13gb@polmil.sp.gov.br,(17) 3222-2600,
3532801,Nova Aliança,13,,13º GB,13º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida dos Estudantes,1946,,Boa Vista,São José do Rio Preto,,15025-310,13gb@polmil.sp.gov.br,(17) 3222-2600,
3532827,Nova Campina,15,,15º GB,15º Grupamento de Bombeiros,CBI-1,Comando de Bombeiros do Interior - Campinas,Avenida Dom Aguirre,2233,,Jardim Santa Rosália,Sorocaba,,18081-029,15gb@polmil.sp.gov.br,(15) 2101-0193,(15) 2201-0200
3532843,Nova Canaã Paulista,13,,13º GB,13º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida dos Estudantes,1946,,Boa Vista,São José do Rio Preto,,15025-310,13gb@polmil.sp.gov.br,(17) 3222-2600,
3532868,Nova Castilho,20,,20º GB,20º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Rua Tenente Alcides Teodoro Santos,193,,Santana,Araçatuba,,16055-250,20gb@polmil.sp.gov.br,(18) 3623-3355,
3532900,Nova Europa,9,,9º GB,9º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida Cavalheiro Paschoal Innechi,1538,,Jardim Independência,Ribeirão Preto,,14076-010,9gb@polmil.sp.gov.br,(16) 3615-4476,(16) 3615-2600
3533007,Nova Granada,13,,13º GB,13º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida dos Estudantes,1946,,Boa Vista,São José do Rio Preto,,15025-310,13gb@polmil.sp.gov.br,(17) 3222-2600,
3533106,Nova Guataporanga,14,,14º GB,14º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida Joaquim Constantino,351,,Vila Formosa,Presidente Prudente,,19053-300,14gbb3op@polmil.sp.gov.br,(18) 3223-2002,
3533205,Nova Independência,20,,20º GB,20º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Rua Tenente Alcides Teodoro Santos,193,,Santana,Araçatuba,,16055-250,20gb@polmil.sp.gov.br,(18) 3623-3355,
3533304,Nova Luzitânia,20,,20º GB,20º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Rua Tenente Alcides Teodoro Santos,193,,Santana,Araçatuba,,16055-250,20gb@polmil.sp.gov.br,(18) 3623-3355,
3533403,Nova Odessa,16,,16º GB,16º Grupamento de Bombeiros,CBI-1,Comando de Bombeiros do Interior - Campinas,Avenida Américo Vespúcio,300,,Algodoal,Piracicaba,,13405-390,16gb@polmil.sp.gov.br,(19) 3421-3034,
3533254,Novais,13,,13º GB,13º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida dos Estudantes,1946,,Boa Vista,São José do Rio Preto,,15025-310,13gb@polmil.sp.gov.br,(17) 3222-2600,
3533502,Novo Horizonte,13,,13º GB,13º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida dos Estudantes,1946,,Boa Vista,São José do Rio Preto,,15025-310,13gb@polmil.sp.gov.br,(17) 3222-2600,
3533601,Nuporanga,9,,9º GB,9º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida Cavalheiro Paschoal Innechi,1538,,Jardim Independência,Ribeirão Preto,,14076-010,9gb@polmil.sp.gov.br,(16) 3615-4476,(16) 3615-2600
3533700,Ocauçu,10,,10º GB,10º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida Nelson Spielman,1219,,Centro,Marília,,17509-002,10gbcmt@polmil.sp.gov.br,(14) 3424-9944,(14) 3413-9255
3533809,Óleo,10,,10º GB,10º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida Nelson Spielman,1219,,Centro,Marília,,17509-002,10gbcmt@polmil.sp.gov.br,(14) 3424-9944,(14) 3413-9255
3533908,Olímpia,9,,9º GB,9º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida Cavalheiro Paschoal Innechi,1538,,Jardim Independência,Ribeirão Preto,,14076-010,9gb@polmil.sp.gov.br,(16) 3615-4476,(16) 3615-2600
3534005,Onda Verde,13,,13º GB,13º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida dos Estudantes,1946,,Boa Vista,São José do Rio Preto,,15025-310,13gb@polmil.sp.gov.br,(17) 3222-2600,
3534104,Oriente,10,,10º GB,10º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida Nelson Spielman,1219,,Centro,Marília,,17509-002,10gbcmt@polmil.sp.gov.br,(14) 3424-9944,(14) 3413-9255
3534203,Orindiúva,13,,13º GB,13º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida dos Estudantes,1946,,Boa Vista,São José do Rio Preto,,15025-310,13gb@polmil.sp.gov.br,(17) 3222-2600,
3534302,Orlândia,9,,9º GB,9º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida Cavalheiro Paschoal Innechi,1538,,Jardim Independência,Ribeirão Preto,,14076-010,9gb@polmil.sp.gov.br,(16) 3615-4476,(16) 3615-2600
3534401,Osasco,18,,18º GB,18º Grupamento de Bombeiros,CBM,Comando de Bombeiros Metropolitano,Rua Cabo PM José Maria Schiavelli,193,,Vila Porto,Barueri,,06410-335,18gb@polmil.sp.gov.br,(11) 4198-6202,(11) 4199-2955
3534500,Oscar Bressane,10,,10º GB,10º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida Nelson Spielman,1219,,Centro,Marília,,17509-002,10gbcmt@polmil.sp.gov.br,(14) 3424-9944,(14) 3413-9255
3534609,Osvaldo Cruz,14,,14º GB,14º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida Joaquim Constantino,351,,Vila Formosa,Presidente Prudente,,19053-300,14gbb3op@polmil.sp.gov.br,(18) 3223-2002,
3534708,Ourinhos,10,,10º GB,10º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida Nelson Spielman,1219,,Centro,Marília,,17509-002,10gbcmt@polmil.sp.gov.br,(14) 3424-9944,(14) 3413-9255
3534807,Ouro Verde,14,,14º GB,14º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida Joaquim Constantino,351,,Vila Formosa,Presidente Prudente,,19053-300,14gbb3op@polmil.sp.gov.br,(18) 3223-2002,
3534757,Ouroeste,13,,13º GB,13º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida dos Estudantes,1946,,Boa Vista,São José do Rio Preto,,15025-310,13gb@polmil.sp.gov.br,(17) 3222-2600,
3534906,Pacaembu,14,,14º GB,14º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida Joaquim Constantino,351,,Vila Formosa,Presidente Prudente,,19053-300,14gbb3op@polmil.sp.gov.br,(18) 3223-2002,
3535002,Palestina,13,,13º GB,13º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida dos Estudantes,1946,,Boa Vista,São José do Rio Preto,,15025-310,13gb@polmil.sp.gov.br,(17) 3222-2600,
3535101,Palmares Paulista,13,,13º GB,13º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida dos Estudantes,1946,,Boa Vista,São José do Rio Preto,,15025-310,13gb@polmil.sp.gov.br,(17) 3222-2600,
3535200,Palmeira d'Oeste,13,,13º GB,13º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida dos Estudantes,1946,,Boa Vista,São José do Rio Preto,,15025-310,13gb@polmil.sp.gov.br,(17) 3222-2600,
3535309,Palmital,10,,10º GB,10º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida Nelson Spielman,1219,,Centro,Marília,,17509-002,10gbcmt@polmil.sp.gov.br,(14) 3424-9944,(14) 3413-9255
3535408,Panorama,14,,14º GB,14º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida Joaquim Constantino,351,,Vila Formosa,Presidente Prudente,,19053-300,14gbb3op@polmil.sp.gov.br,(18) 3223-2002,
3535507,Paraguaçu Paulista,10,,10º GB,10º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida Nelson Spielman,1219,,Centro,Marília,,17509-002,10gbcmt@polmil.sp.gov.br,(14) 3424-9944,(14) 3413-9255
3535606,Paraibuna,11,,11º GB,11º Grupamento de Bombeiros,CBI-3,Comando de Bombeiros do Interior - Guarujá,Rua Professor Felicio Savastano,350,,Vila Industrial,São José dos Campos,,12220-270,11gbcomsoc@polmil.sp.gov.br,(12) 3912-5590,
3535705,Paraíso,13,,13º GB,13º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida dos Estudantes,1946,,Boa Vista,São José do Rio Preto,,15025-310,13gb@polmil.sp.gov.br,(17) 3222-2600,
3535804,Paranapanema,12,,12º GB,12º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Rua General Marcondes Salgado,232,,Centro,Bauru,,17010-040,12gb@polmil.sp.gov.br,(14) 3222-5553,(14) 3222-7711
3535903,Paranapuã,13,,13º GB,13º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida dos Estudantes,1946,,Boa Vista,São José do Rio Preto,,15025-310,13gb@polmil.sp.gov.br,(17) 3222-2600,
3536000,Parapuã,14,,14º GB,14º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida Joaquim Constantino,351,,Vila Formosa,Presidente Prudente,,19053-300,14gbb3op@polmil.sp.gov.br,(18) 3223-2002,
3536109,Pardinho,12,,12º GB,12º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Rua General Marcondes Salgado,232,,Centro,Bauru,,17010-040,12gb@polmil.sp.gov.br,(14) 3222-5553,(14) 3222-7711
3536208,Pariquera-Açu,6,,6º GB,6º Grupamento de Bombeiros,CBI-3,Comando de Bombeiros do Interior - Guarujá,Avenida Conselheiro Nébias,184,,Vila Nova,Santos,,11015-000,6gb@polmil.sp.gov.br,(13) 3235-1413,
3536257,Parisi,13,,13º GB,13º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida dos Estudantes,1946,,Boa Vista,São José do Rio Preto,,15025-310,13gb@polmil.sp.gov.br,(17) 3222-2600,
3536307,Patrocínio Paulista,9,,9º GB,9º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida Cavalheiro Paschoal Innechi,1538,,Jardim Independência,Ribeirão Preto,,14076-010,9gb@polmil.sp.gov.br,(16) 3615-4476,(16) 3615-2600
3536406,Paulicéia,14,,14º GB,14º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida Joaquim Constantino,351,,Vila Formosa,Presidente Prudente,,19053-300,14gbb3op@polmil.sp.gov.br,(18) 3223-2002,
3536505,Paulínia,7,,7º GB,7º Grupamento de Bombeiros,CBI-1,Comando de Bombeiros do Interior - Campinas,Rua José Paulino,792,,Centro,Campinas,,13013-001,7gb@polmil.sp.gov.br,(19) 3739-3004,
3536570,Paulistânia,12,,12º GB,12º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Rua General Marcondes Salgado,232,,Centro,Bauru,,17010-040,12gb@polmil.sp.gov.br,(14) 3222-5553,(14) 3222-7711
3536604,Paulo de Faria,13,,13º GB,13º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida dos Estudantes,1946,,Boa Vista,São José do Rio Preto,,15025-310,13gb@polmil.sp.gov.br,(17) 3222-2600,
3536703,Pederneiras,12,,12º GB,12º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Rua General Marcondes Salgado,232,,Centro,Bauru,,17010-040,12gb@polmil.sp.gov.br,(14) 3222-5553,(14) 3222-7711
3536802,Pedra Bela,19,,19º GB,19º Grupamento de Bombeiros,CBI-1,Comando de Bombeiros do Interior - Campinas,Rua Professor João Batista Curado,120,,Anhangabaú,Jundiaí,,13209-020,19gb@polmil.sp.gov.br,(11) 4521-2666,(11) 4521-2812
3536901,Pedranópolis,13,,13º GB,13º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida dos Estudantes,1946,,Boa Vista,São José do Rio Preto,,15025-310,13gb@polmil.sp.gov.br,(17) 3222-2600,
3537008,Pedregulho,9,,9º GB,9º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida Cavalheiro Paschoal Innechi,1538,,Jardim Independência,Ribeirão Preto,,14076-010,9gb@polmil.sp.gov.br,(16) 3615-4476,(16) 3615-2600
3537107,Pedreira,19,,19º GB,19º Grupamento de Bombeiros,CBI-1,Comando de Bombeiros do Interior - Campinas,Rua Professor João Batista Curado,120,,Anhangabaú,Jundiaí,,13209-020,19gb@polmil.sp.gov.br,(11) 4521-2666,(11) 4521-2812
3537156,Pedrinhas Paulista,10,,10º GB,10º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida Nelson Spielman,1219,,Centro,Marília,,17509-002,10gbcmt@polmil.sp.gov.br,(14) 3424-9944,(14) 3413-9255
3537206,Pedro de Toledo,6,,6º GB,6º Grupamento de Bombeiros,CBI-3,Comando de Bombeiros do Interior - Guarujá,Avenida Conselheiro Nébias,184,,Vila Nova,Santos,,11015-000,6gb@polmil.sp.gov.br,(13) 3235-1413,
3537305,Penápolis,20,,20º GB,20º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Rua Tenente Alcides Teodoro Santos,193,,Santana,Araçatuba,,16055-250,20gb@polmil.sp.gov.br,(18) 3623-3355,
3537404,Pereira Barreto,20,,20º GB,20º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Rua Tenente Alcides Teodoro Santos,193,,Santana,Araçatuba,,16055-250,20gb@polmil.sp.gov.br,(18) 3623-3355,
